o_orderkey,o_custkey,o_totalprice,o_orderdate,o_freedelivery
21633,49,326459.32,1994-03-28,False
22562,71,77049.81,1994-03-28,False
22853,971,42163.71,1994-03-28,False
26789,688,33833.14,1994-03-28,False
28354,488,204307,1994-03-28,False
32869,346,222269.3,1994-03-28,False
33319,622,216752.76,1994-03-28,False
39750,883,40014.36,1994-03-28,False
2144,943,154151.69,1994-03-29,False
4516,907,36554.13,1994-03-29,False
9478,658,127763.56,1994-03-29,False
16229,907,166751.56,1994-03-30,False
22178,920,20101.81,1994-03-30,False
34855,553,82775.32,1994-03-30,False
2915,649,135832.11,1994-03-31,False
4480,583,47098.08,1994-03-31,False
10949,232,101474.22,1994-03-31,False
22755,814,273708.18,1994-03-31,False
22758,16,110478.48,1994-03-31,False
37859,647,207591.66,1994-03-31,False
20100,622,57885.71,1994-04-01,False
22308,610,171225.37,1994-04-01,False
24676,140,10786.14,1994-04-01,False
29127,793,132634.62,1994-04-01,False
1063,259,65102.23,1994-04-02,False
8295,682,337194.88,1994-04-02,False
10978,943,85049.15,1994-04-02,False
17795,919,259326.59,1994-04-02,False
35493,10,16105.17,1994-04-02,False
2754,1007,26758.47,1994-04-03,False
22978,227,119956.23,1994-04-03,False
30661,602,162128.87,1994-04-03,False
36386,4,4636.08,1994-04-03,False
12321,55,21486,1994-04-04,False
17794,820,197960.63,1994-04-04,False
30503,790,11867.33,1994-04-04,False
2182,158,161149.4,1994-04-05,False
13959,316,153831.05,1994-04-05,False
22371,805,24236.77,1994-04-05,False
23840,745,47496.35,1994-04-05,False
25475,295,42732.45,1994-04-05,False
13765,500,128705.66,1994-04-06,False
36452,35,253561.41,1994-04-06,False
5921,400,222757.66,1994-04-07,False
10851,841,210233.22,1994-04-07,False
14114,626,168567.61,1994-04-07,False
14530,92,176387.52,1994-04-07,False
14658,967,45775.68,1994-04-07,False
26148,700,94311.34,1994-04-07,False
26918,392,202374.77,1994-04-07,False
30465,829,43198.73,1994-04-07,False
35361,272,160443.42,1994-04-07,False
3777,191,101018.42,1994-04-08,False
5509,556,189635.17,1994-04-08,False
8994,701,176553.11,1994-04-08,False
10277,377,129026.57,1994-04-08,False
28358,823,73987.06,1994-04-08,False
34432,298,144685.98,1994-04-08,False
1189,311,103633.13,1994-04-09,False
2722,244,66154.2,1994-04-09,False
12768,842,109658.14,1994-04-09,False
13028,479,215606.52,1994-04-09,False
31171,391,93824.03,1994-04-09,False
36838,1039,315253.38,1994-04-09,False
8646,760,138188.52,1994-04-10,False
11174,920,137551.84,1994-04-10,False
23622,727,213446.79,1994-04-10,False
27491,356,193844.67,1994-04-10,False
39815,580,202815.42,1994-04-10,False
4356,673,45803.94,1994-04-11,False
10118,520,16792.52,1994-04-11,False
12165,1043,143953.9,1994-04-11,False
19906,110,119624.38,1994-04-11,False
19975,878,147645.81,1994-04-11,False
20519,938,230350.24,1994-04-11,False
20838,697,281820.74,1994-04-11,False
27456,359,176866.73,1994-04-11,False
29219,985,140636.67,1994-04-11,False
29284,166,108019.8,1994-04-11,False
33767,616,28816.02,1994-04-11,False
35330,760,88134.64,1994-04-11,False
2949,955,118362.89,1994-04-12,False
32707,205,49950.55,1994-04-12,False
36706,286,146523.47,1994-04-12,False
8261,811,88599.65,1994-04-13,False
13411,964,166007.04,1994-04-13,False
24454,616,69736.01,1994-04-13,False
25765,706,30420.88,1994-04-13,False
34817,727,20434.3,1994-04-13,False
672,757,122145.05,1994-04-14,False
9635,593,154383.08,1994-04-14,False
26181,1019,28192.84,1994-04-14,False
8422,124,235022.46,1994-04-15,False
18406,434,87461.84,1994-04-15,False
32999,188,186670.01,1994-04-15,False
33220,76,148481.1,1994-04-16,False
35041,805,165437.55,1994-04-16,False
96,755,96888.99,1994-04-17,False
19584,970,106652.88,1994-04-17,False
1828,220,170972.88,1994-04-18,False
2756,817,222045.09,1994-04-18,False
11013,277,2336.36,1994-04-18,False
30407,622,170585.37,1994-04-18,False
31363,994,37637.12,1994-04-18,False
32899,365,62997.3,1994-04-18,False
2817,277,81713.03,1994-04-19,False
4674,256,118621.5,1994-04-19,False
8259,799,38772.21,1994-04-19,False
11399,242,34137.69,1994-04-19,False
11553,137,208142.52,1994-04-19,False
30946,140,22447.93,1994-04-19,False
994,10,62072.33,1994-04-20,False
7942,508,119802.94,1994-04-20,False
30176,703,102522.19,1994-04-20,False
3972,859,2454.75,1994-04-21,False
19367,865,66153.25,1994-04-21,False
28736,431,35167.27,1994-04-22,False
35813,844,236377.42,1994-04-22,False
8389,425,120151.03,1994-04-23,False
9669,433,68475.72,1994-04-23,False
13056,307,220727.68,1994-04-23,False
17315,887,206324.1,1994-04-23,False
25094,769,37650.48,1994-04-23,False
25927,499,220748.86,1994-04-23,False
3808,544,298459.96,1994-04-24,False
9665,748,109307.77,1994-04-24,False
29702,691,242004.03,1994-04-24,False
12514,1046,50251.6,1994-04-25,False
16007,109,145385.37,1994-04-25,False
18336,535,239664.39,1994-04-25,False
24870,604,115356.13,1994-04-25,False
17351,959,48777.51,1994-04-26,False
38689,469,85930.84,1994-04-26,False
3751,64,274541.95,1994-04-27,False
11712,122,106043.37,1994-04-27,False
13606,112,242622.84,1994-04-27,False
20197,679,149632.23,1994-04-27,False
20199,205,177965.27,1994-04-27,False
23042,644,26835.41,1994-04-27,False
24485,163,6753.9,1994-04-27,False
34567,490,239286.5,1994-04-27,False
6628,313,137832.17,1994-04-28,False
10370,587,121651.38,1994-04-28,False
12642,871,248194.53,1994-04-28,False
14342,112,121951.27,1994-04-28,False
29380,403,90143.03,1994-04-28,False
16838,235,178417.64,1994-04-29,False
23524,952,147990.89,1994-04-29,False
28839,325,162840.39,1994-04-29,False
38501,169,66698.02,1994-04-29,False
1987,688,7036.35,1994-04-30,False
4514,677,161230.73,1994-04-30,False
17669,640,76532.38,1994-04-30,False
36037,97,66286.79,1994-04-30,False
22245,515,109045.13,1994-05-01,False
26564,364,167051.89,1994-05-01,False
7431,766,111331.18,1994-05-02,False
10146,695,229169.99,1994-05-02,False
10753,1001,19998.73,1994-05-02,False
13635,190,103099.88,1994-05-02,False
15200,970,35566.27,1994-05-02,False
15815,946,133119.32,1994-05-02,False
31364,965,242929.36,1994-05-02,False
20548,511,252651.25,1994-05-03,False
37730,1042,161862.16,1994-05-03,False
39460,773,255313.4,1994-05-03,False
6310,499,271445.12,1994-05-04,False
12737,832,292768.78,1994-05-04,False
26436,481,189984.43,1994-05-04,False
34081,230,307001.35,1994-05-04,False
36224,140,132381.36,1994-05-04,False
39141,1042,319481.27,1994-05-04,False
1824,338,128531.57,1994-05-05,False
1986,1039,51765.8,1994-05-05,False
2819,713,80563.46,1994-05-05,False
2853,650,152473.48,1994-05-05,False
4389,379,138636.35,1994-05-05,False
962,247,123732.92,1994-05-06,False
4930,1039,200367.21,1994-05-06,False
5991,994,43695.32,1994-05-06,False
12901,898,263066.27,1994-05-06,False
27908,949,79774.9,1994-05-06,False
27938,290,57924.51,1994-05-06,False
38503,109,115473.84,1994-05-06,False
3075,877,40442.17,1994-05-07,False
6626,403,91554.45,1994-05-07,False
1665,530,6414.52,1994-05-08,False
1829,781,178852.57,1994-05-08,False
11426,950,104407.95,1994-05-08,False
17313,664,187620.62,1994-05-08,False
23075,196,54893.96,1994-05-08,False
24452,955,64652.52,1994-05-08,False
26822,700,105207.92,1994-05-08,False
33696,175,121189.91,1994-05-08,False
38756,10,169874.49,1994-05-08,False
7364,82,128374.48,1994-05-09,False
8610,488,246691.14,1994-05-09,False
11942,926,67316.57,1994-05-09,False
30759,313,46489.57,1994-05-09,False
4839,170,95575.75,1994-05-10,False
12935,356,54607.28,1994-05-10,False
38434,682,109959.51,1994-05-10,False
34114,73,124400.66,1994-05-11,False
39908,68,209110.43,1994-05-11,False
23360,590,72931.24,1994-05-12,False
33317,841,182334,1994-05-12,False
1314,997,86032.16,1994-05-13,False
12000,805,97962.87,1994-05-13,False
27460,814,255048.1,1994-05-13,False
34183,1012,20026.25,1994-05-13,False
4647,185,149675.31,1994-05-14,False
13314,289,217460.88,1994-05-14,False
28097,22,47843.67,1994-05-14,False
32837,304,84782.52,1994-05-14,False
36358,872,229026.61,1994-05-14,False
8132,361,224601.24,1994-05-15,False
10659,277,223255.08,1994-05-15,False
14437,505,288100.56,1994-05-15,False
30852,466,160142.61,1994-05-15,False
36609,47,287729.82,1994-05-15,False
6656,529,169874.52,1994-05-16,False
8353,292,144861.87,1994-05-16,False
10048,562,53090.65,1994-05-16,False
10240,484,37843.77,1994-05-16,False
18496,46,151102.8,1994-05-16,False
263,814,80305.1,1994-05-17,False
12864,454,107542.29,1994-05-17,False
13218,1006,184086.61,1994-05-17,False
21286,425,140431.57,1994-05-17,False
24358,760,161166.37,1994-05-17,False
38433,935,94978.33,1994-05-17,False
3553,637,140341.32,1994-05-18,False
18338,932,191591.92,1994-05-18,False
36131,856,238283.8,1994-05-18,False
1312,778,86149.75,1994-05-19,False
6561,982,237822.39,1994-05-19,False
6758,374,13189.76,1994-05-19,False
20614,520,87594.3,1994-05-19,False
38341,989,61930.93,1994-05-19,False
2820,127,209664.13,1994-05-20,False
5926,524,156652.94,1994-05-20,False
7397,881,8646.49,1994-05-20,False
8930,496,70418.93,1994-05-20,False
9025,517,118845.29,1994-05-20,False
36965,335,101165.5,1994-05-20,False
2725,619,94006.35,1994-05-21,False
3396,1045,288308.79,1994-05-21,False
5698,661,189326.09,1994-05-21,False
20261,979,82903.64,1994-05-21,False
20903,412,77666.01,1994-05-21,False
22723,677,115119.49,1994-05-21,False
32355,457,185071.38,1994-05-21,False
34115,853,250980.49,1994-05-21,False
36514,34,119199.93,1994-05-21,False
13735,40,102822.18,1994-05-22,False
18437,628,49600.18,1994-05-22,False
23170,752,251467.98,1994-05-22,False
25472,754,78693.11,1994-05-22,False
28069,736,253923.39,1994-05-22,False
31810,193,127532.58,1994-05-22,False
38726,667,157611.28,1994-05-22,False
39040,346,143275.06,1994-05-22,False
834,301,42152.42,1994-05-23,False
22818,493,161250.96,1994-05-23,False
25509,757,92876.66,1994-05-23,False
10663,223,118946.86,1994-05-24,False
19431,290,150433.55,1994-05-24,False
26758,538,167172.57,1994-05-24,False
32166,1018,243810.86,1994-05-24,False
5760,169,72042.64,1994-05-25,False
10182,187,203425.62,1994-05-25,False
12516,961,99545.26,1994-05-25,False
23205,1031,288192.61,1994-05-25,False
963,178,81212.5,1994-05-26,False
3589,214,48251.7,1994-05-26,False
6880,17,114128.12,1994-05-26,False
9476,898,143605.57,1994-05-26,False
25445,149,259106.83,1994-05-26,False
29637,260,104770.95,1994-05-26,False
35108,188,153496.81,1994-05-26,False
37474,370,25941.38,1994-05-26,False
39335,553,188586.69,1994-05-26,False
5222,559,955.05,1994-05-27,False
19779,292,101423.95,1994-05-27,False
31427,520,101743.77,1994-05-27,False
36289,685,220214.78,1994-05-27,False
39426,221,178855.27,1994-05-27,False
17408,1013,128180.18,1994-05-28,False
22402,443,97468.97,1994-05-28,False
23076,238,231175.95,1994-05-28,False
24675,358,31382.82,1994-05-28,False
1415,551,22067.2,1994-05-29,False
6464,112,164829.3,1994-05-29,False
16225,982,64802.84,1994-05-29,False
21190,542,140196.05,1994-05-29,False
1255,853,71709.62,1994-05-30,False
1895,46,42837.1,1994-05-30,False
21953,55,71789.36,1994-05-30,False
22342,697,140673.43,1994-05-30,False
609,877,29676.1,1994-06-01,False
2050,191,267694.01,1994-06-02,False
5639,1015,12531.17,1994-06-02,False
7398,235,170044.35,1994-06-02,False
21766,973,78882.33,1994-06-02,False
34144,337,73831.12,1994-06-02,False
35461,547,163786.18,1994-06-02,False
2150,572,217879.66,1994-06-03,False
6179,862,233476.56,1994-06-03,False
7971,200,108675.95,1994-06-03,False
9283,878,5297.82,1994-06-03,False
25605,359,9259.83,1994-06-03,False
69,592,255127.84,1994-06-04,False
5283,916,19193.58,1994-06-04,False
7905,683,182611.27,1994-06-04,False
8161,256,17660.96,1994-06-04,False
11748,514,29563.74,1994-06-04,False
8614,835,110807.39,1994-06-05,False
24647,751,167078.89,1994-06-05,False
13475,982,234887.46,1994-06-06,False
21958,941,260474.69,1994-06-06,False
131,650,110897.71,1994-06-08,False
6434,683,150796.49,1994-06-08,False
9440,451,4102.04,1994-06-08,False
19010,781,193690.39,1994-06-08,False
21506,683,152852.23,1994-06-08,False
39780,664,240557.27,1994-06-08,False
4065,556,227371.85,1994-06-09,False
24517,196,36954.77,1994-06-09,False
28706,730,38193.95,1994-06-09,False
33251,736,8663.03,1994-06-09,False
6691,1006,238144.31,1994-06-10,False
11333,71,10719.91,1994-06-10,False
17446,877,71949.98,1994-06-10,False
32358,1034,277351.85,1994-06-10,False
32672,398,102934.28,1994-06-10,False
37569,790,103505.03,1994-06-10,False
1734,46,44121.05,1994-06-11,False
9540,550,121586.85,1994-06-11,False
15522,691,122687.94,1994-06-11,False
21794,964,244192.12,1994-06-11,False
24869,223,201790.92,1994-06-11,False
35170,452,72255.83,1994-06-11,False
36230,347,235988.45,1994-06-11,False
5155,535,106104.66,1994-06-12,False
7686,271,109637.37,1994-06-12,False
12673,43,32705.51,1994-06-12,False
14465,433,137263.8,1994-06-12,False
26466,994,45430.81,1994-06-12,False
8999,823,118773.51,1994-06-13,False
10113,40,140426.03,1994-06-13,False
25347,448,121397.73,1994-06-13,False
29988,335,46806.01,1994-06-13,False
355,491,112571.9,1994-06-14,False
9284,463,84009.75,1994-06-14,False
24612,127,56224.43,1994-06-14,False
37348,608,224808.04,1994-06-14,False
37574,395,50161.8,1994-06-14,False
39430,388,148939.17,1994-06-14,False
837,811,86364.24,1994-06-15,False
1030,938,22891.94,1994-06-15,False
21381,182,9847.42,1994-06-15,False
28001,262,289932.73,1994-06-15,False
29025,517,62419.32,1994-06-15,False
9185,103,75324.29,1994-06-16,False
14528,233,168827.95,1994-06-16,False
22242,121,194396.28,1994-06-16,False
28161,443,260571.34,1994-06-16,False
28327,934,100039.44,1994-06-16,False
4608,557,201554.18,1994-06-17,False
24199,683,54538.8,1994-06-17,False
30406,583,163548.95,1994-06-17,False
35269,185,31866.25,1994-06-17,False
224,19,209163.82,1994-06-18,False
4420,763,6383.77,1994-06-18,False
5984,482,109388.7,1994-06-18,False
8545,409,284726.12,1994-06-18,False
32038,179,273790.4,1994-06-18,False
14276,349,219798.18,1994-06-19,False
24834,274,32744.33,1994-06-19,False
30402,388,179643.74,1994-06-19,False
1218,58,149182,1994-06-20,False
9954,13,159345.79,1994-06-20,False
1029,901,84804.3,1994-06-21,False
4452,86,78600.59,1994-06-21,False
5446,40,33684.4,1994-06-21,False
7620,751,5420.05,1994-06-21,False
23303,533,53961.75,1994-06-21,False
31207,803,53931.83,1994-06-21,False
39812,517,197138.49,1994-06-21,False
6144,170,99348.19,1994-06-22,False
26854,302,227468.38,1994-06-22,False
3397,907,120642.04,1994-06-23,False
9088,427,188740.44,1994-06-23,False
14182,653,51877.17,1994-06-23,False
14886,236,59023.99,1994-06-23,False
18080,721,148625.02,1994-06-23,False
29633,580,45933.74,1994-06-23,False
31685,988,53680.02,1994-06-23,False
39488,130,47052.31,1994-06-23,False
8512,670,43952.45,1994-06-24,False
39078,592,153857.54,1994-06-24,False
3268,991,45983.89,1994-06-25,False
18119,442,144886.22,1994-06-25,False
19073,179,165244.81,1994-06-25,False
25510,847,85449.15,1994-06-25,False
39136,286,80682.47,1994-06-25,False
12228,158,226370.27,1994-06-26,False
32582,266,189448.37,1994-06-26,False
33250,779,161888.89,1994-06-26,False
36705,745,202224.63,1994-06-26,False
39970,26,40041.13,1994-06-26,False
2854,970,177893.99,1994-06-27,False
30789,221,188952.24,1994-06-27,False
9767,682,40040.65,1994-06-28,False
16385,65,25136.23,1994-06-28,False
39776,172,186438.89,1994-06-28,False
18919,253,37413.92,1994-06-29,False
20322,823,230226.8,1994-06-29,False
34561,736,59050.01,1994-06-29,False
36804,220,213195.35,1994-06-29,False
356,1028,259778.27,1994-06-30,False
2211,644,195935.05,1994-06-30,False
5223,1040,161989.72,1994-06-30,False
25063,146,36411.76,1994-06-30,False
31877,619,201833.33,1994-06-30,False
33920,728,54796.53,1994-06-30,False
20135,961,180452.08,1994-07-01,False
34374,622,21814.05,1994-07-01,False
36647,338,159262.68,1994-07-01,False
8997,425,152977.89,1994-07-02,False
21602,811,91615.69,1994-07-02,False
34275,670,98259.08,1994-07-02,False
7782,107,176103.89,1994-07-03,False
11527,776,44294.02,1994-07-03,False
19650,398,84729.48,1994-07-03,False
29287,349,263719.53,1994-07-03,False
5376,1040,143525.53,1994-07-04,False
18785,598,80859.94,1994-07-04,False
22695,487,122212.64,1994-07-04,False
27840,589,186588.24,1994-07-04,False
30785,610,160450.28,1994-07-04,False
37987,205,91669.17,1994-07-04,False
38018,865,117528.18,1994-07-04,False
1287,121,146909.83,1994-07-05,False
1442,775,8260.67,1994-07-05,False
32706,751,53565.07,1994-07-05,False
36067,754,96438.35,1994-07-05,False
3649,272,178074.83,1994-07-06,False
27013,673,253028.68,1994-07-06,False
29508,55,15880.24,1994-07-06,False
35682,544,287009.27,1994-07-06,False
12001,517,104684.35,1994-07-07,False
12645,175,220609.34,1994-07-07,False
12672,181,31230.85,1994-07-07,False
23844,460,215498.42,1994-07-07,False
24132,385,163454.4,1994-07-07,False
31527,97,102061.18,1994-07-07,False
39744,113,71945.24,1994-07-07,False
8644,857,120301.93,1994-07-08,False
10305,19,128898.84,1994-07-08,False
12480,224,106499.57,1994-07-08,False
20513,229,194904.96,1994-07-08,False
36932,43,257819.97,1994-07-08,False
29825,1027,9939.92,1994-07-09,False
37447,529,252449.42,1994-07-09,False
28933,644,62421.7,1994-07-10,False
37696,397,82918.55,1994-07-10,False
4898,97,58538.1,1994-07-11,False
26629,892,164529.41,1994-07-11,False
27682,265,91054.91,1994-07-11,False
13828,691,76174.68,1994-07-13,False
13858,775,37459.69,1994-07-13,False
19232,376,172188.97,1994-07-13,False
19457,175,97501.59,1994-07-13,False
20706,919,14406.6,1994-07-13,False
23877,691,324574.92,1994-07-13,False
26372,397,132712.69,1994-07-13,False
33635,973,299125.41,1994-07-13,False
23778,748,150427.17,1994-07-14,False
27590,469,112126.15,1994-07-14,False
34565,937,216214.66,1994-07-14,False
3175,307,246849.81,1994-07-15,False
16871,662,146846.96,1994-07-15,False
64,226,30576.4,1994-07-16,False
7205,704,215692.61,1994-07-16,False
13380,653,108627.84,1994-07-16,False
18048,919,154606.29,1994-07-16,False
19845,701,114865.85,1994-07-16,False
31043,485,67335.59,1994-07-16,False
32199,818,104435.16,1994-07-16,False
39170,892,105419.9,1994-07-16,False
5572,52,249286.95,1994-07-17,False
13313,1006,268817.5,1994-07-17,False
17221,536,76065.6,1994-07-17,False
17223,106,24444.79,1994-07-17,False
21094,898,59861.83,1994-07-17,False
4321,106,135962.41,1994-07-18,False
11843,511,240284.08,1994-07-18,False
15873,952,17246.78,1994-07-18,False
18147,133,133536.45,1994-07-18,False
22919,524,27956.43,1994-07-18,False
24228,925,123543.45,1994-07-18,False
25959,217,116685.7,1994-07-18,False
29027,383,250923.76,1994-07-18,False
32070,67,138736.23,1994-07-18,False
38725,982,140504.26,1994-07-18,False
38982,550,148521.57,1994-07-18,False
10019,644,181181.86,1994-07-19,False
30916,859,49098.46,1994-07-19,False
5441,281,185090.63,1994-07-21,False
