,o_orderkey,o_custkey,o_totalprice,o_orderdate,o_freedelivery
15427,148832,1135,11873.31,1994-01-21,no
15428,162116,4472,304278.4,1994-01-21,yes
15429,162978,4159,37725.52,1994-01-21,no
15430,172740,3449,161706.91,1994-01-21,yes
15431,190307,196,205684.14,1994-01-21,yes
15432,199906,3343,43144.88,1994-01-21,no
15433,28481,4735,89443.09,1994-01-22,no
15434,31138,164,27240.76,1994-01-22,no
15435,32800,748,163452.04,1994-01-22,yes
15436,35936,3193,346172.2,1994-01-22,yes
15437,37638,3799,85096.85,1994-01-22,no
15438,38021,364,122327.36,1994-01-22,yes
15439,49505,4153,205255.77,1994-01-22,yes
15440,52608,4477,183538.47,1994-01-22,no
15441,58759,2680,262879.46,1994-01-22,yes
15442,63174,3367,8165.59,1994-01-22,no
15443,68071,97,103483.04,1994-01-22,no
15444,76708,3662,226155.23,1994-01-22,yes
15445,80422,2251,114812.5,1994-01-22,yes
15446,82340,3418,297886.03,1994-01-22,yes
15447,83810,1123,293740.25,1994-01-22,yes
15448,85285,3533,245279.25,1994-01-22,yes
15449,92256,1570,21214.7,1994-01-22,no
15450,106469,3181,240319.8,1994-01-22,yes
15451,109671,1915,172224.23,1994-01-22,yes
15452,115394,1733,193365.96,1994-01-22,yes
15453,124066,5050,275108.41,1994-01-22,yes
15454,125444,4579,63659.16,1994-01-22,no
15455,134369,106,137455.13,1994-01-22,no
15456,137415,2315,244098.92,1994-01-22,yes
15457,158656,289,188537.16,1994-01-22,no
15458,164613,4609,217530.13,1994-01-22,yes
15459,165062,2284,128693.57,1994-01-22,yes
15460,177058,3094,123366.04,1994-01-22,no
15461,179075,122,115406.32,1994-01-22,no
15462,184934,2515,140285.09,1994-01-22,no
15463,195846,800,136847.21,1994-01-22,yes
15464,198885,3583,207747.83,1994-01-22,yes
15465,4323,3520,27966.04,1994-01-23,no
15466,7652,4460,43638.61,1994-01-23,no
15467,7815,1150,26316.85,1994-01-23,no
15468,13636,364,175930.84,1994-01-23,no
15469,23718,1411,140301.75,1994-01-23,yes
15470,27362,4420,41308.32,1994-01-23,no
15471,28225,4862,278721.75,1994-01-23,yes
15472,53891,3719,170636.0,1994-01-23,no
15473,55360,1615,191283.9,1994-01-23,yes
15474,65894,4811,120496.36,1994-01-23,no
15475,73987,3425,99068.86,1994-01-23,no
15476,74657,1057,100393.19,1994-01-23,no
15477,102307,3467,327237.83,1994-01-23,yes
15478,104034,4709,4920.51,1994-01-23,no
15479,121731,3448,40216.44,1994-01-23,no
15480,129184,2963,391963.33,1994-01-23,yes
15481,133410,2507,117892.06,1994-01-23,no
15482,136096,1882,49092.62,1994-01-23,no
15483,141664,4363,207473.24,1994-01-23,yes
15484,149985,1576,154779.1,1994-01-23,yes
15485,165223,1124,145867.95,1994-01-23,no
15486,169923,4658,103065.63,1994-01-23,yes
15487,195907,3934,211981.29,1994-01-23,yes
15488,6400,2794,111275.06,1994-01-24,no
15489,10500,3394,22585.18,1994-01-24,no
15490,10661,607,94523.18,1994-01-24,no
15491,24262,4795,179606.84,1994-01-24,yes
15492,24802,868,92333.09,1994-01-24,no
15493,39779,3160,193059.4,1994-01-24,no
15494,76420,4871,314548.42,1994-01-24,yes
15495,107303,187,141125.3,1994-01-24,no
15496,110562,799,118363.13,1994-01-24,no
15497,116963,406,225260.65,1994-01-24,yes
15498,126404,2407,163850.33,1994-01-24,yes
15499,140033,211,8796.06,1994-01-24,no
15500,147812,4525,134844.82,1994-01-24,no
15501,164101,4277,174839.67,1994-01-24,no
15502,165825,4238,137173.14,1994-01-24,no
15503,182917,512,96313.38,1994-01-24,no
15504,190915,4346,79940.38,1994-01-24,yes
15505,19234,1562,142435.96,1994-01-25,no
15506,29319,1792,168899.08,1994-01-25,no
15507,33025,3889,200207.03,1994-01-25,yes
15508,33120,4649,22093.5,1994-01-25,no
15509,43522,2942,41344.9,1994-01-25,no
15510,52453,3181,91653.87,1994-01-25,no
15511,58277,4516,154295.16,1994-01-25,yes
15512,63719,1394,50723.73,1994-01-25,no
15513,85825,61,184623.02,1994-01-25,no
15514,92930,4318,244786.14,1994-01-25,yes
15515,93281,625,197149.45,1994-01-25,no
15516,118052,3670,110281.71,1994-01-25,no
15517,126369,3107,138942.91,1994-01-25,yes
15518,133158,4654,178438.52,1994-01-25,no
15519,163427,4088,130715.51,1994-01-25,no
15520,167650,2191,85810.79,1994-01-25,no
15521,174276,3448,52646.75,1994-01-25,yes
15522,176419,1915,119045.32,1994-01-25,no
15523,196678,1970,3684.48,1994-01-25,no
15524,198887,2824,176344.22,1994-01-25,no
15525,6629,3721,120190.16,1994-01-26,yes
15526,7043,1237,19327.23,1994-01-26,no
15527,12869,4745,118618.76,1994-01-26,no
15528,39713,2998,183756.52,1994-01-26,no
15529,51298,859,229890.09,1994-01-26,yes
15530,71047,1165,101984.13,1994-01-26,no
15531,78658,4168,68179.14,1994-01-26,no
15532,80672,1931,175883.01,1994-01-26,no
15533,100807,659,136996.68,1994-01-26,no
15534,105893,2885,88689.58,1994-01-26,no
15535,122145,1972,191651.05,1994-01-26,no
15536,134496,3580,62383.96,1994-01-26,no
15537,136164,2872,177540.31,1994-01-26,yes
15538,139200,5083,150894.32,1994-01-26,no
15539,160839,4790,257541.84,1994-01-26,yes
15540,161829,2288,27256.69,1994-01-26,no
15541,165890,4453,97315.27,1994-01-26,yes
15542,167010,1837,269197.04,1994-01-26,yes
15543,169862,2230,211948.23,1994-01-26,yes
15544,176358,3691,64197.8,1994-01-26,no
15545,183713,19,206375.64,1994-01-26,yes
15546,17186,4855,205452.88,1994-01-27,yes
15547,19399,2429,100925.79,1994-01-27,no
15548,20422,3653,122154.71,1994-01-27,no
15549,24544,655,274635.55,1994-01-27,yes
15550,27331,4729,219077.73,1994-01-27,yes
15551,32807,763,202152.08,1994-01-27,yes
15552,55937,565,364327.94,1994-01-27,yes
15553,69284,2692,33584.26,1994-01-27,no
15554,75873,3844,63198.57,1994-01-27,no
15555,79940,3892,228670.02,1994-01-27,yes
15556,82369,4153,101820.26,1994-01-27,no
15557,97319,1004,158836.76,1994-01-27,no
15558,114178,3247,339919.16,1994-01-27,yes
15559,127426,1373,144228.29,1994-01-27,yes
15560,135840,3256,82771.12,1994-01-27,no
15561,138887,5003,68669.0,1994-01-27,no
15562,140064,167,35545.11,1994-01-27,no
15563,143718,2465,73496.56,1994-01-27,no
15564,156579,3652,216951.9,1994-01-27,yes
15565,156710,71,5200.57,1994-01-27,no
15566,159014,2926,40269.03,1994-01-27,yes
15567,174533,5039,43277.27,1994-01-27,no
15568,183782,4582,132068.25,1994-01-27,no
15569,184579,4931,74897.11,1994-01-27,no
15570,192135,3814,233398.38,1994-01-27,yes
15571,197158,1066,274857.34,1994-01-27,yes
15572,10530,4336,114011.91,1994-01-28,no
15573,11686,3530,159930.42,1994-01-28,no
15574,12675,2308,140048.24,1994-01-28,no
15575,15718,3922,109513.94,1994-01-28,no
15576,42629,4480,39094.02,1994-01-28,no
15577,45089,1900,65041.9,1994-01-28,no
15578,60487,2281,92404.87,1994-01-28,no
15579,68577,1046,274576.93,1994-01-28,yes
15580,78085,1093,75490.26,1994-01-28,yes
15581,90852,2512,179693.0,1994-01-28,no
15582,94788,3850,57597.91,1994-01-28,no
15583,94980,590,178517.06,1994-01-28,yes
15584,110595,3365,110567.52,1994-01-28,no
15585,111751,1366,204838.75,1994-01-28,yes
15586,111844,5060,86476.26,1994-01-28,no
15587,125632,4393,214737.83,1994-01-28,yes
15588,128866,865,42894.29,1994-01-28,yes
15589,131748,1216,182886.2,1994-01-28,no
15590,169351,3860,27614.83,1994-01-28,no
15591,186341,4709,274855.21,1994-01-28,yes
15592,187943,1616,201447.49,1994-01-28,yes
15593,8868,1274,197860.14,1994-01-29,yes
15594,17155,4687,205939.59,1994-01-29,yes
15595,19047,1952,290067.16,1994-01-29,yes
15596,20391,1973,77085.42,1994-01-29,no
15597,77635,1163,135890.5,1994-01-29,no
15598,92103,4240,21396.22,1994-01-29,no
15599,94369,3844,46262.41,1994-01-29,no
15600,94406,4412,77763.89,1994-01-29,no
15601,95585,2389,187641.83,1994-01-29,yes
15602,101093,2269,170862.67,1994-01-29,yes
15603,118561,2659,224306.11,1994-01-29,yes
15604,135746,4037,54248.6,1994-01-29,no
15605,136097,1975,78706.68,1994-01-29,no
15606,140933,1648,9282.61,1994-01-29,no
15607,142690,4621,248758.34,1994-01-29,yes
15608,143713,1268,111274.49,1994-01-29,no
15609,150273,5011,46280.96,1994-01-29,no
15610,154657,1786,268210.57,1994-01-29,yes
15611,158278,142,140516.11,1994-01-29,no
15612,159139,4990,172834.45,1994-01-29,no
15613,164965,3713,171844.31,1994-01-29,no
15614,178113,2767,3225.83,1994-01-29,no
15615,198214,1561,22207.89,1994-01-29,no
15616,3072,763,142586.56,1994-01-30,no
15617,14752,3569,33121.91,1994-01-30,no
15618,20480,1657,195030.43,1994-01-30,no
15619,20484,3796,164412.19,1994-01-30,yes
15620,37376,2513,130054.27,1994-01-30,no
15621,39073,4609,168857.12,1994-01-30,no
15622,75015,4220,89446.27,1994-01-30,no
15623,78117,155,150220.59,1994-01-30,yes
15624,84673,1429,141905.9,1994-01-30,no
15625,88578,127,177600.28,1994-01-30,yes
15626,92514,937,234275.39,1994-01-30,yes
15627,95584,1490,111835.33,1994-01-30,no
15628,101476,3113,196103.01,1994-01-30,yes
15629,113159,740,277296.06,1994-01-30,yes
15630,118407,1081,75202.91,1994-01-30,no
15631,123015,2347,258081.54,1994-01-30,yes
15632,134727,3668,34406.48,1994-01-30,no
15633,134817,4441,320671.12,1994-01-30,yes
15634,135686,4295,236489.19,1994-01-30,yes
15635,150213,1003,61830.79,1994-01-30,no
15636,150662,2065,84438.52,1994-01-30,yes
15637,157062,1739,191570.06,1994-01-30,no
15638,158886,3487,246953.75,1994-01-30,yes
15639,166592,2056,211690.64,1994-01-30,yes
15640,169056,811,43461.63,1994-01-30,no
15641,170082,2971,225470.88,1994-01-30,yes
15642,174662,4082,232214.44,1994-01-30,yes
15643,180422,3355,29777.36,1994-01-30,no
15644,183841,3961,7854.85,1994-01-30,no
15645,190660,4495,74227.06,1994-01-30,yes
15646,191109,4237,863.92,1994-01-30,no
15647,5316,3386,93140.58,1994-01-31,no
15648,14309,4697,100237.72,1994-01-31,no
15649,21383,605,157100.46,1994-01-31,no
15650,29858,4321,30370.61,1994-01-31,no
15651,35847,2827,272529.21,1994-01-31,yes
15652,77253,1054,137292.32,1994-01-31,no
15653,86630,670,43822.41,1994-01-31,no
15654,107522,2119,25505.78,1994-01-31,no
15655,111047,2659,229123.81,1994-01-31,yes
15656,126597,1702,136971.25,1994-01-31,no
15657,129825,2242,53846.16,1994-01-31,no
15658,131847,3389,135575.22,1994-01-31,no
15659,132679,4561,181251.2,1994-01-31,no
15660,141409,2644,120144.98,1994-01-31,no
15661,156166,1079,158075.15,1994-01-31,yes
15662,158372,3580,71013.64,1994-01-31,no
15663,164133,3553,19519.65,1994-01-31,no
15664,164609,4406,50598.75,1994-01-31,no
15665,178725,4375,237284.44,1994-01-31,yes
15666,198690,3976,191641.43,1994-01-31,no
15667,15270,4609,31938.3,1994-02-01,yes
15668,18595,319,147052.3,1994-02-01,no
15669,24867,2909,12341.85,1994-02-01,no
15670,29799,1753,259591.18,1994-02-01,yes
15671,30341,481,175407.11,1994-02-01,no
15672,40101,2603,56736.62,1994-02-01,no
15673,43842,4067,161328.04,1994-02-01,yes
15674,52416,4489,111905.85,1994-02-01,no
15675,74119,1801,46705.35,1994-02-01,no
15676,76162,221,78393.85,1994-02-01,no
15677,77218,4895,275789.93,1994-02-01,yes
15678,80611,4150,238469.9,1994-02-01,yes
15679,111264,241,240546.23,1994-02-01,yes
15680,118245,712,124904.26,1994-02-01,yes
15681,120320,3028,11438.03,1994-02-01,no
15682,128262,3298,31172.18,1994-02-01,no
15683,139747,2396,91605.49,1994-02-01,no
15684,151143,5024,213344.96,1994-02-01,yes
15685,170148,2180,74488.11,1994-02-01,no
15686,177474,2756,55751.97,1994-02-01,no
15687,181381,3529,240784.23,1994-02-01,yes
15688,190147,2941,240023.19,1994-02-01,yes
15689,194150,526,278289.52,1994-02-01,yes
15690,198116,1501,200117.29,1994-02-01,yes
15691,4454,4790,213637.9,1994-02-02,yes
15692,5666,469,165796.29,1994-02-02,yes
15693,30053,3860,235474.09,1994-02-02,yes
15694,32676,2963,178790.09,1994-02-02,no
15695,39495,3128,159574.01,1994-02-02,yes
15696,78529,4333,111495.4,1994-02-02,no
15697,79330,2647,158429.56,1994-02-02,no
15698,120356,1574,78680.59,1994-02-02,no
15699,123520,4529,280090.98,1994-02-02,yes
15700,156064,2687,36841.24,1994-02-02,no
15701,165510,2119,133971.43,1994-02-02,yes
15702,176644,2956,280911.47,1994-02-02,yes
15703,13604,3878,283470.86,1994-02-03,yes
15704,19493,3697,126528.8,1994-02-03,no
15705,20226,4156,48830.49,1994-02-03,no
15706,20837,2551,87183.11,1994-02-03,yes
15707,38529,2564,265061.18,1994-02-03,yes
15708,39904,4486,61305.27,1994-02-03,no
15709,55713,1945,328270.41,1994-02-03,yes
15710,77894,3817,48733.88,1994-02-03,no
15711,94048,1909,17958.84,1994-02-03,no
15712,99489,3649,225456.67,1994-02-03,yes
15713,112806,4489,9200.0,1994-02-03,no
15714,119008,4633,72791.78,1994-02-03,no
15715,128100,1855,303636.55,1994-02-03,yes
15716,142272,1855,67259.42,1994-02-03,no
15717,145031,1372,95387.01,1994-02-03,no
15718,173382,1420,220606.9,1994-02-03,yes
15719,176452,3338,300352.1,1994-02-03,yes
15720,180870,2524,297905.45,1994-02-03,yes
15721,188161,2869,86501.39,1994-02-03,no
15722,195715,94,190084.55,1994-02-03,no
15723,6437,3949,156107.75,1994-02-04,no
15724,21222,2762,279668.53,1994-02-04,yes
15725,34784,4003,239738.75,1994-02-04,yes
15726,68128,3737,302145.91,1994-02-04,yes
15727,72768,2498,1548.16,1994-02-04,no
15728,78214,2089,316084.59,1994-02-04,yes
15729,86721,4168,161088.28,1994-02-04,yes
15730,101248,3745,283088.58,1994-02-04,yes
15731,108390,1675,264202.09,1994-02-04,yes
15732,111395,427,145295.44,1994-02-04,no
15733,120736,2843,251976.26,1994-02-04,yes
15734,123233,370,234312.33,1994-02-04,yes
15735,132998,1058,270761.83,1994-02-04,yes
15736,138340,683,232804.08,1994-02-04,yes
15737,160896,4252,161433.44,1994-02-04,no
15738,188327,262,41655.58,1994-02-04,no
15739,196353,5057,135415.16,1994-02-04,no
15740,198018,1867,280870.47,1994-02-04,yes
15741,14085,3041,165451.83,1994-02-05,no
15742,14400,2149,283871.2,1994-02-05,yes
15743,14627,2305,258384.37,1994-02-05,yes
15744,17636,2585,251315.81,1994-02-05,yes
15745,25120,1174,198414.8,1994-02-05,no
15746,35776,3251,248413.28,1994-02-05,yes
15747,41988,4109,296773.5,1994-02-05,yes
15748,44387,4726,184999.39,1994-02-05,no
15749,45732,1916,94883.27,1994-02-05,no
15750,51206,3298,51363.5,1994-02-05,no
15751,59459,2785,127675.64,1994-02-05,yes
15752,65511,4832,204922.7,1994-02-05,yes
15753,91043,3719,224591.27,1994-02-05,yes
15754,103584,2809,172643.76,1994-02-05,no
15755,114917,2810,55547.04,1994-02-05,no
15756,125189,2795,326373.43,1994-02-05,yes
15757,129923,2689,300047.0,1994-02-05,yes
15758,134819,3113,191631.09,1994-02-05,no
15759,144386,434,296255.64,1994-02-05,yes
15760,148711,3395,284420.02,1994-02-05,yes
15761,158725,4361,94709.0,1994-02-05,no
15762,158980,3862,7452.56,1994-02-05,no
15763,166467,511,283553.62,1994-02-05,yes
15764,179107,2234,99541.58,1994-02-05,no
15765,196071,4804,95519.87,1994-02-05,no
15766,417,1856,127084.27,1994-02-06,yes
15767,10310,3490,213884.74,1994-02-06,yes
15768,26945,1135,121082.82,1994-02-06,yes
15769,35200,803,251667.99,1994-02-06,yes
15770,36068,4027,130323.15,1994-02-06,no
15771,74592,1196,194059.92,1994-02-06,no
15772,88837,1240,202540.83,1994-02-06,yes
15773,94848,586,31223.39,1994-02-06,yes
15774,102470,2047,51769.3,1994-02-06,no
15775,119585,3391,38046.01,1994-02-06,no
15776,119654,742,95051.36,1994-02-06,no
15777,126272,4586,84860.36,1994-02-06,no
15778,133121,4885,122979.41,1994-02-06,no
15779,136391,4501,251299.63,1994-02-06,yes
15780,136546,4702,45522.72,1994-02-06,no
15781,163141,73,91354.96,1994-02-06,no
15782,165024,3902,169386.09,1994-02-06,no
15783,184870,76,98061.14,1994-02-06,no
15784,197766,4876,102090.26,1994-02-06,yes
15785,9156,521,143064.69,1994-02-07,no
15786,17319,1873,8647.09,1994-02-07,no
15787,18117,1984,120143.81,1994-02-07,no
15788,19683,1261,24409.8,1994-02-07,no
15789,22241,4933,51574.44,1994-02-07,no
15790,25440,2153,209324.73,1994-02-07,yes
15791,26724,4798,156145.91,1994-02-07,yes
15792,28772,176,328748.87,1994-02-07,yes
15793,37346,1873,31116.34,1994-02-07,no
15794,41543,4970,232109.49,1994-02-07,yes
15795,64646,2729,102671.85,1994-02-07,no
15796,65091,1294,145760.65,1994-02-07,no
15797,70021,3880,155173.6,1994-02-07,no
15798,75012,1127,217272.36,1994-02-07,yes
15799,81731,3997,76677.8,1994-02-07,no
15800,96355,1709,138569.48,1994-02-07,no
15801,98979,4130,226724.87,1994-02-07,yes
15802,120195,1624,99354.84,1994-02-07,no
15803,124704,1151,219599.05,1994-02-07,yes
15804,125639,4313,219370.07,1994-02-07,yes
15805,132005,4819,96484.75,1994-02-07,no
15806,132321,4117,226677.23,1994-02-07,yes
15807,138149,3295,129156.15,1994-02-07,no
15808,148193,2903,255634.74,1994-02-07,yes
15809,149282,2821,247245.32,1994-02-07,yes
15810,149315,4720,40007.52,1994-02-07,no
15811,157954,1675,75971.37,1994-02-07,no
15812,167140,3049,91362.83,1994-02-07,no
15813,192966,5093,159770.35,1994-02-07,yes
15814,23808,4523,118152.31,1994-02-08,no
15815,32960,1697,157958.21,1994-02-08,no
15816,44002,1633,160439.75,1994-02-08,yes
15817,46981,1822,153484.39,1994-02-08,no
15818,95747,3820,47452.59,1994-02-08,no
15819,105664,3779,110855.39,1994-02-08,no
15820,114241,853,227841.77,1994-02-08,yes
15821,124418,3061,230036.87,1994-02-08,yes
15822,131814,4193,41060.38,1994-02-08,no
15823,132608,494,133956.16,1994-02-08,no
15824,133637,2452,135680.82,1994-02-08,no
15825,139715,4096,35590.15,1994-02-08,no
15826,141025,2194,176278.61,1994-02-08,no
15827,143906,3247,127940.68,1994-02-08,no
15828,162467,1871,229799.08,1994-02-08,yes
15829,164551,1969,243637.74,1994-02-08,yes
15830,165602,2056,86390.65,1994-02-08,no
15831,176100,3487,88619.37,1994-02-08,no
15832,176964,1627,25371.81,1994-02-08,no
15833,194694,4064,80075.34,1994-02-08,no
15834,3138,4726,205391.07,1994-02-09,yes
15835,7140,4072,84573.44,1994-02-09,no
15836,14150,302,154882.73,1994-02-09,no
15837,16835,740,65339.73,1994-02-09,no
15838,20162,2032,141406.53,1994-02-09,no
15839,30561,1007,136194.38,1994-02-09,yes
15840,33638,607,37319.2,1994-02-09,no
15841,35746,1876,150952.95,1994-02-09,yes
15842,43939,1913,89207.06,1994-02-09,no
15843,48547,1405,97672.73,1994-02-09,no
15844,52997,3220,113934.61,1994-02-09,no
15845,56581,3946,87060.31,1994-02-09,yes
15846,59942,1975,295718.03,1994-02-09,yes
15847,60064,328,207263.14,1994-02-09,yes
15848,62882,4912,159029.84,1994-02-09,yes
15849,66404,3292,115162.47,1994-02-09,no
15850,71329,3268,1149.91,1994-02-09,no
15851,74656,52,35288.16,1994-02-09,no
15852,77248,3011,47800.23,1994-02-09,no
15853,82278,4306,218575.02,1994-02-09,yes
15854,91302,4564,92365.99,1994-02-09,no
15855,140902,1429,10020.98,1994-02-09,no
15856,141764,4783,158471.46,1994-02-09,no
15857,173636,4943,204435.46,1994-02-09,yes
15858,174370,2819,88532.72,1994-02-09,no
15859,175329,2389,226347.4,1994-02-09,yes
15860,177857,418,134634.28,1994-02-09,yes
15861,193731,4159,103940.56,1994-02-09,no
15862,195203,3919,193606.39,1994-02-09,yes
15863,11813,1277,195799.62,1994-02-10,yes
15864,33344,3335,1707.05,1994-02-10,no
15865,40128,2743,196832.59,1994-02-10,yes
15866,80193,454,136768.83,1994-02-10,no
15867,88326,4355,49010.95,1994-02-10,no
15868,98566,179,102685.4,1994-02-10,no
15869,110851,688,198170.06,1994-02-10,yes
15870,143040,4961,168152.36,1994-02-10,no
15871,144103,3848,16510.03,1994-02-10,yes
15872,147685,4082,43747.39,1994-02-10,no
15873,162240,41,69804.94,1994-02-10,no
15874,164003,346,281571.72,1994-02-10,yes
15875,189062,452,150099.61,1994-02-10,no
15876,7813,4577,60492.32,1994-02-11,no
15877,9222,716,214567.43,1994-02-11,yes
15878,9506,4189,46065.11,1994-02-11,no
15879,31078,4228,103461.5,1994-02-11,no
15880,41604,1280,22804.27,1994-02-11,no
15881,44325,3350,53764.2,1994-02-11,no
15882,52258,178,100338.61,1994-02-11,no
15883,70469,3308,191990.27,1994-02-11,no
15884,83300,1579,72698.22,1994-02-11,no
15885,90375,4489,191505.67,1994-02-11,yes
15886,93696,5057,51801.61,1994-02-11,no
15887,101573,2621,219647.23,1994-02-11,yes
15888,105472,1450,32597.69,1994-02-11,no
15889,107171,370,135115.89,1994-02-11,no
15890,108678,853,123123.53,1994-02-11,no
15891,111779,2866,215057.27,1994-02-11,yes
15892,124864,4852,186750.58,1994-02-11,no
15893,141732,4417,268208.92,1994-02-11,yes
15894,142948,4024,93153.43,1994-02-11,no
15895,144832,1525,116307.73,1994-02-11,yes
15896,166434,3631,157821.88,1994-02-11,no
15897,179684,3754,174628.65,1994-02-11,yes
15898,197536,4981,188789.82,1994-02-11,yes
15899,14983,3430,239426.46,1994-02-12,yes
15900,18790,76,81812.28,1994-02-12,no
15901,33986,2771,178597.74,1994-02-12,no
15902,45414,4789,127285.74,1994-02-12,no
15903,47493,433,208230.9,1994-02-12,yes
15904,48805,3452,26401.12,1994-02-12,no
15905,50305,4784,104194.47,1994-02-12,no
15906,71170,877,17747.13,1994-02-12,no
15907,76614,2138,46719.79,1994-02-12,no
15908,78631,91,71192.74,1994-02-12,no
15909,81990,2093,125077.28,1994-02-12,yes
15910,82498,3737,106219.44,1994-02-12,no
15911,92769,379,202095.75,1994-02-12,yes
15912,104099,2188,82506.45,1994-02-12,yes
15913,109602,2029,280259.33,1994-02-12,yes
15914,113700,4087,79833.04,1994-02-12,yes
15915,119363,2983,101427.2,1994-02-12,no
15916,134471,3415,38428.78,1994-02-12,yes
15917,158976,1747,110022.05,1994-02-12,no
15918,169922,1654,56112.59,1994-02-12,no
15919,189381,4486,180485.18,1994-02-12,yes
